,word_rate,word_length,section_number
393,0.04000113968729280,0.1287609984388450,2
394,0.04000113968729280,0.14371250967038600,2
395,0.04000113968729280,0.1359550487473620,2
396,0.04000113968729280,0.11371148099805200,2
397,0.04000113968729280,0.1082036525666050,2
398,0.04000113968729280,0.10486971396886200,2
399,0.04000113968729280,0.1333907094868380,2
400,0.04000113968729280,0.17044551045351500,2
401,0.04000113968729280,0.20575329248124000,2
402,0.04000113968729280,0.23007114411618700,2
403,0.03999685820106810,0.27893427175622300,2
404,0.036376758482915100,0.3365752666284150,2
405,0.022017471774055300,0.23375344446330300,2
406,0.006684819504780330,0.09354855255417500,2
407,-0.0022045265804724400,0.006148909942591990,2
408,-0.005469580456581950,-0.03152432933668780,2
409,-0.005631537197103550,-0.04034690055321340,2
410,-0.004448369747499980,-0.034864061105069900,2
411,-0.0029651462811918100,-0.024433193411450600,2
412,-0.0017239306004422200,-0.0146517870173236,2
413,-0.0008906577751692330,-0.00771947814502864,2
414,-0.00041412562069176800,-0.0036380153771980900,2
415,-0.0001743540794175130,-0.0015545308814476100,2
416,-6.58740639376389E-05,-0.0005928606076845760,2
417,-2.10241404855344E-05,-0.00020683181044857900,2
418,4.16442089152527E-07,1.40937849418099E-05,2
419,0.0036243812043777800,0.021143059212005100,2
420,0.017983667913237500,0.09438399742049870,2
421,0.03331632018251250,0.1845646012346230,2
422,0.04220566626776530,0.23681507395461500,2
423,0.04547072014387480,0.23023480460655500,2
424,0.04563267688439640,0.19908384388816300,2
425,0.04444950943479280,0.16545832155146600,2
426,0.04296628596848460,0.16147799535613500,2
427,0.041725070287735100,0.16801690053653500,2
428,0.04089179746246210,0.19279370304575200,2
429,0.0404152653079846,0.2060609970617930,2
430,0.04017549376671030,0.18345504675687000,2
431,0.04006701375123050,0.15516597774053200,2
432,0.040022163827778400,0.15275660320491200,2
433,0.04000500473142850,0.15040190642151800,2
434,0.04000113968729280,0.1378445427561480,2
435,0.04000113968729280,0.1381808326475520,2
436,0.04000113968729280,0.20127134709669000,2
437,0.04000113968729280,0.24392544941209800,2
438,0.04000113968729280,0.22789856618507800,2
439,0.04000113968729280,0.19704543576513200,2
